วันที่หมดอายุ,_id,เลขที่การรับรอง,บริษัท,ลำดับ,วันที่รับรอง,จังหวัด
--,900,GI(E) 1-2200,บริษัท ดับเบิ้ลยูเอสที สยาม จำกัด,900,2567-06-02T00:00:00,ชลบุรี
--,901,GI(E) 1-2201,บริษัท เอส.เค พรีซิชั่น จำกัด,901,2567-06-02T00:00:00,ชลบุรี
--,902,GI(E) 1-2202,บริษัท วิต้า ลิฟวิ่ง เทคโนโลยี คอร์ปอเรชั่น จำกัด,902,2567-06-02T00:00:00,ชลบุรี
--,903,GI(E) 1-2203,บริษัท เค.เอ็ม.พี.ไบโอเทค จำกัด,903,2567-06-02T00:00:00,ชลบุรี
--,904,GI(E) 1-2204,บริษัท สยาม แทงค์ เทอร์มินัล จำกัด,904,2567-06-02T00:00:00,ชลบุรี
--,905,GI(E) 1-2205,บริษัท ซีเอ็นซี ริยา (ไทยแลนด์) จำกัด,905,2567-06-02T00:00:00,ชลบุรี
--,906,GI(E) 1-2206,ห้างหุ้นส่วนจำกัด พิบูลย์รัตน์แอสโซซิเอทด์,906,2567-06-02T00:00:00,ชลบุรี
--,907,GI(E) 1-2207,บริษัท แมกด้า จำกัด,907,2567-06-02T00:00:00,ชลบุรี
--,908,GI(E) 1-2208,บริษัท มาริศ (2537) จำกัด,908,2567-06-02T00:00:00,ชลบุรี
--,909,GI(E) 1-2214,ห้างหุ้นส่วนจำกัด บุญอุดม รีไซเคิ้ล,909,2567-06-02T00:00:00,ชลบุรี
--,910,GI(E) 1-2252,บริษัท เอส.ที.ดับบลิว เอ็นจิเนียริ่ง จำกัด,910,2567-07-02T00:00:00,ชลบุรี
--,911,GI(E) 1-2253,บริษัท ไดนามิคสปริง (ประเทศไทย) จำกัด,911,2567-07-02T00:00:00,ชลบุรี
--,912,GI(E) 1-2254,บริษัท ชุนพิน จำกัด,912,2567-07-02T00:00:00,ชลบุรี
--,913,GI(E) 1-2256,บริษัท ศรีราชา สแคร็พ แอนด์ เซอร์วิส จำกัด,913,2567-07-02T00:00:00,ชลบุรี
--,914,GI(E) 1-2257,บริษัท ยูเนี่ยน แอพพลาย จำกัด,914,2567-07-02T00:00:00,ชลบุรี
--,915,GI(E) 1-2273,บริษัท น่ำเฮงคอนกรีต (1992) จำกัด,915,2567-07-02T00:00:00,ชลบุรี
--,916,GI(E) 1-2274,บริษัท น่ำเฮงคอนกรีต (1992) จำกัด,916,2567-07-02T00:00:00,ชลบุรี
--,917,GI(E) 1-2280,บริษัท ไทย คิมคอน จำกัด,917,2567-07-02T00:00:00,ชลบุรี
--,918,GI(E) 1-2304,ห้างหุ้นส่วนจำกัด เอส แอนด์ ไอ มารีน เซอร์วิส,918,2567-07-02T00:00:00,ชลบุรี
--,919,GI(E) 1-2305,บริษัท มีคยอง อีเล็คทรอนิคส์ (ไทยแลนด์) จำกัด,919,2567-07-02T00:00:00,ชลบุรี
--,920,GI(E) 1-2306,บริษัท วัฒนไพศาลเอ็นยิเนียริ่ง จำกัด,920,2567-07-02T00:00:00,ชลบุรี
--,921,GI(E) 1-2307,ศรีวิวัฒน์การช่าง,921,2567-07-02T00:00:00,ชลบุรี
--,922,GI(E) 1-2308,บริษัท ยูนิโปร แมนูแฟคเจอริ่ง จำกัด,922,2567-07-02T00:00:00,ชลบุรี
--,923,GI(E) 1-2309,บริษัท โชคเพิ่มพูลทรัพย์ จำกัด,923,2567-07-02T00:00:00,ชลบุรี
--,924,GI(E) 1-2310,โพธิ์ไพบูลย์ค้าไม้,924,2567-07-02T00:00:00,ชลบุรี
--,925,GI(E) 1-2311,บริษัท พานทองบรรจุภัณฑ์ จำกัด,925,2567-07-02T00:00:00,ชลบุรี
--,926,GI(E) 1-2318,ซีบราแพคกิ้งวู๊ด,926,2567-07-02T00:00:00,ชลบุรี
--,927,GI(E) 1-2320,ห้างหุ้นส่วนจำกัด รัตนแฮนดี้วู๊ด,927,2567-07-02T00:00:00,ชลบุรี
--,928,GI(E) 1-2322,บริษัท บีอาร์ที แพ็ค เทค จำกัด,928,2567-07-02T00:00:00,ชลบุรี
--,929,GI(E) 1-2323,บริษัท สมาร์ท คาบิเน็ทโปร จำกัด,929,2567-07-02T00:00:00,ชลบุรี
--,930,GI(E) 1-2324,บริษัท มัลติรีไซเคิล จำกัด,930,2567-07-02T00:00:00,ชลบุรี
--,931,GI(E) 1-2325,บริษัท ทรีวิว จำกัด,931,2567-07-02T00:00:00,ชลบุรี
--,932,GI(E) 1-2339,บริษัท ทรายบูรพา จำกัด,932,2567-07-02T00:00:00,ชลบุรี
--,933,GI(E) 1-2340,บริษัท แอร์โรว์ ซินดิเคท จำกัด(มหาชน),933,2567-07-02T00:00:00,ชลบุรี
--,934,GI(E) 1-2341,บริษัท ชูไก แพคเกจจิ้ง จำกัด,934,2567-07-02T00:00:00,ชลบุรี
--,935,GI(E) 1-2342,บริษัท เอดับบลิว กรีน เทรดดิ้ง จำกัด,935,2567-07-02T00:00:00,ชลบุรี
--,936,GI(E) 1-2347,บริษัท ต้า ช้าง พรีไซส์ จำกัด,936,2567-07-02T00:00:00,ชลบุรี
--,937,GI(E) 1-2348,บริษัท ซิง หลง แม็คคานิคอล จำกัด,937,2567-07-02T00:00:00,ชลบุรี
--,938,GI(E) 1-2349,บริษัท กิมป้อน้ำแข็งหลอด จำกัด,938,2567-07-02T00:00:00,ชลบุรี
--,939,GI(E) 1-2350,บริษัท ซีพีเอส ออโตพาร์ท จำกัด,939,2567-07-02T00:00:00,ชลบุรี
--,940,GI(E) 1-2351,บริษัท มิตซูคาร์สแอนด์เซอร์วิส จำกัด,940,2567-07-02T00:00:00,ชลบุรี
--,941,GI(E) 1-2352,บริษัท บ้านโป่งเปเปอร์ ชลบุรี จำกัด,941,2567-07-02T00:00:00,ชลบุรี
--,942,GI(E) 1-2353,บริษัท รากบัวอุปถัมภ์ จำกัด,942,2567-07-02T00:00:00,ชลบุรี
--,943,GI(E) 1-2354,ห้างหุ้นส่วนจำกัด วินเนอร์ เมทัลชีท (บ้านบึง),943,2567-07-02T00:00:00,ชลบุรี
--,944,GI(E) 1-2356,บริษัท จิงเหอ แพคกิ้ง เอ็นเตอร์ไพรซ์ จำกัด,944,2567-07-02T00:00:00,ชลบุรี
--,945,GI(E) 1-2358,บริษัท วีนิค จำกัด,945,2567-07-02T00:00:00,ชลบุรี
--,946,GI(E) 1-2359,บริษัท วิวัฒน์พรีซิชั่น จำกัด,946,2567-07-02T00:00:00,ชลบุรี
--,947,GI(E) 1-2360,บริษัท สินสวัสดิ์ เมทัล จำกัด,947,2567-07-02T00:00:00,ชลบุรี
--,948,GI(E) 1-2361,บริษัท กำไรทองรุ่งเรือง จำกัด,948,2567-07-02T00:00:00,ชลบุรี
--,949,GI(E) 1-2362,บริษัท ชลบุรี กำไรโลหะกิจ จำกัด,949,2567-07-02T00:00:00,ชลบุรี
--,950,GI(E) 1-2363,บริษัท ขาว-ดำ ชลบุรี จำกัด,950,2567-07-02T00:00:00,ชลบุรี
--,951,GI(E) 1-2365,อู่เปียการช่าง,951,2567-07-02T00:00:00,ชลบุรี
--,952,GI(E) 1-2372,ตั้งบ้วนเส็ง,952,2567-08-02T00:00:00,ชลบุรี
--,953,GI(E) 1-2373,บริษัท ทรัพย์เพิ่มพูนเพนท์ติ้ง จำกัด,953,2567-08-02T00:00:00,ชลบุรี
--,954,GI(E) 1-2374,บริษัท อาร์เมอร์ เมคคานิคอล (ไทยแลนด์) จำกัด,954,2567-08-02T00:00:00,ชลบุรี
--,955,GI(E) 1-2375,เฟฟฟิล แอนด์ เบิร์ช,955,2567-08-02T00:00:00,ชลบุรี
--,956,GI(E) 1-2376,บริษัท เอ็น.พี.เอส. รีไซเคิล จำกัด,956,2567-08-02T00:00:00,ชลบุรี
--,957,GI(E) 1-2377,บริษัท บายพาสชลบุรี ฮอนด้า ออโตโมบิล จำกัด,957,2567-08-02T00:00:00,ชลบุรี
--,958,GI(E) 1-2378,บริษัท จิงฮุย ออพโต อิเล็กทรอนิก (ไทยแลนด์) จำกัด,958,2567-08-02T00:00:00,ชลบุรี
--,959,GI(E) 1-2379,บริษัท อินโนว์ กรีน โซลูชั่น จำกัด,959,2567-08-02T00:00:00,ชลบุรี
--,960,GI(E) 1-2380,บริษัท นูโปร จำกัด,960,2567-08-02T00:00:00,ชลบุรี
--,961,GI(E) 1-2381,บริษัท เฮลิกซ์ คอมโพซิทส์ จำกัด,961,2567-08-02T00:00:00,ชลบุรี
--,962,GI(E) 1-2382,บริษัท รักษาสิ่งแวดล้อมและรีไซเคิล จำกัด,962,2567-08-02T00:00:00,ชลบุรี
--,963,GI(E) 1-2386,บริษัท วีแม็ก จำกัด,963,2567-09-02T00:00:00,ชลบุรี
--,964,GI(E) 1-2388,บริษัท เฉิง ฟา จำกัด,964,2567-09-02T00:00:00,ชลบุรี
--,965,GI(E) 1-2389,บริษัท สยาม ฟุคาซาว่า จำกัด,965,2567-09-02T00:00:00,ชลบุรี
--,966,GI(E) 1-2390,บริษัท พี.จ.ที.(2007) จำกัด,966,2567-09-02T00:00:00,ชลบุรี
--,967,GI(E) 1-2391,บริษัท ไทย ไชน่า ไฟเบอร์ ออพติคส์ จำกัด,967,2567-09-02T00:00:00,ชลบุรี
--,968,GI(E) 1-2392,บริษัท ป๊อบ เมดิค แอนด์ เทรดดิ้ง จำกัด,968,2567-09-02T00:00:00,ชลบุรี
--,969,GI(E) 1-2417,บริษัท เยนโพ เอ็นเตอร์ไพรส์ (ประเทศไทย) จำกัด,969,2567-09-02T00:00:00,ชลบุรี
--,970,GI(E) 1-2418,บริษัท บ้านโป่ง อีดีพี 2011 จำกัด,970,2567-09-02T00:00:00,ชลบุรี
--,971,GI(E) 1-2419,บริษัท เมฆอารี วิศวกรรม จำกัด,971,2567-09-02T00:00:00,ชลบุรี
--,972,GI(E) 1-2420,บริษัท เอนี ปาร์ค พลัช จำกัด,972,2567-09-02T00:00:00,ชลบุรี
--,973,GI(E) 1-2421,บริษัท เซ้าท์ สตาร์ จำกัด,973,2567-09-02T00:00:00,ชลบุรี
--,974,GI(E) 1-2422,บริษัท สตาร์พลัส ฟิลด์ เซอร์วิส จำกัด,974,2567-09-02T00:00:00,ชลบุรี
--,975,GI(E) 1-2423,บริษัท จากัวร์อินดัสตรีส์ (ประเทศไทย) จำกัด,975,2567-09-02T00:00:00,ชลบุรี
--,976,GI(E) 1-2424,บริษัท เซอิซิน จำกัด,976,2567-09-02T00:00:00,ชลบุรี
--,977,GI(E) 1-2425,บริษัท อินดัสตรี ซัพพอร์ท แอนด์ เซอร์วิส จำกัด,977,2567-09-02T00:00:00,ชลบุรี
--,978,GI(E) 1-2426,บริษัท โมเดิร์น โมดูลาร์ จำกัด,978,2567-09-02T00:00:00,ชลบุรี
--,979,GI(E) 1-2427,บริษัท ที ไอทีเค จำกัด,979,2567-09-02T00:00:00,ชลบุรี
--,980,GI(E) 1-2428,บริษัท ไทยซัมซุง อิเลคโทรนิคส์ จำกัด,980,2567-09-02T00:00:00,ชลบุรี
--,981,GI(E) 1-2429,บริษัท ไทยซัมซุง อิเลคโทรนิคส์ จำกัด,981,2567-09-02T00:00:00,ชลบุรี
--,982,GI(E) 1-2430,บริษัท อังประภาสตีล จำกัด,982,2567-09-02T00:00:00,ชลบุรี
--,983,GI(E) 1-2431,บริษัท ศรจินดา สหกิจ จำกัด,983,2567-09-02T00:00:00,ชลบุรี
--,984,GI(E) 1-2432,สุนันทา โพลิเมอร์,984,2567-09-02T00:00:00,ชลบุรี
--,985,GI(E) 1-2433,บริษัท แอดวานซ์ ได-คัสติ้ง อินดัสทรี จำกัด,985,2567-09-02T00:00:00,ชลบุรี
--,986,GI(E) 1-2434,บริษัท ไทย ออโต ทูลส์ (อีสเทิร์น) จำกัด,986,2567-09-02T00:00:00,ชลบุรี
--,987,GI(E) 1-2435,บริษัท แอลเอสบี เอ็นจิเนียริ่ง จำกัด,987,2567-09-02T00:00:00,ชลบุรี
--,988,GI(E) 1-2436,ประจวบการช่าง,988,2567-09-02T00:00:00,ชลบุรี
--,989,GI(E) 1-2437,บริษัท ซีซีเอส คอร์ปอเรชั่น จำกัด,989,2567-09-02T00:00:00,ชลบุรี
--,990,GI(E) 1-2438,บริษัท ทรัพย์ธานี โลหะกิจ (2018) จำกัด,990,2567-09-02T00:00:00,ชลบุรี
--,991,GI(E) 1-2439,พี.เอ็ม.ซี.ไฮโดรลิค,991,2567-09-02T00:00:00,ชลบุรี
--,992,GI(E) 1-2440,บริษัท ซี.เอ็น.ซี.วีเอส แมชชีน จำกัด,992,2567-09-02T00:00:00,ชลบุรี
--,993,GI(E) 1-2441,บริษัท ซื่อหยานอุตสาหกรรม (ประเทศไทย) จำกัด,993,2567-10-02T00:00:00,ชลบุรี
--,994,GI(E) 1-2444,เจริญพรโลหะกิจ,994,2567-11-02T00:00:00,ชลบุรี
--,995,GI(E) 1-2445,บริษัท ไทย ออโต ทูลส์ (ชลบุรี) จำกัด,995,2567-11-02T00:00:00,ชลบุรี
--,996,GI(E) 1-2446,บริษัท ที.เอ็ม.เค.แอนด์ ซี.เอ็น.ซี. (ไทยแลนด์) จำกัด,996,2567-11-02T00:00:00,ชลบุรี
--,997,GI(E) 1-2447,บริษัท บี.พี.อี.เอ็นจิเนียริ่ง (2003) จำกัด,997,2567-11-02T00:00:00,ชลบุรี
--,998,GI(E) 1-2448,บริษัท สตีลเลอร์ สตีล เวิร์คส์ จำกัด,998,2567-11-02T00:00:00,ชลบุรี
--,999,GI(E) 1-2449,บริษัท ซัมมิตโลคัลพาร์ตส์ จำกัด,999,2567-11-02T00:00:00,ชลบุรี
--,1000,GI(E) 1-2450,บริษัท บูวอน เทค จำกัด,1000,2567-11-02T00:00:00,ชลบุรี
--,1001,GI(E) 1-2451,บริษัท ว.รณภูมิ จำกัด,1001,2567-11-02T00:00:00,ชลบุรี
--,1002,GI(E) 1-2452,บริษัท พีอาร์ พรีซิชั่น จำกัด,1002,2567-11-02T00:00:00,ชลบุรี
--,1003,GI(E) 1-2453,บริษัท สเปซ สโตเรจ (เอสเอเออาร์) (ประเทศไทย) จำกัด,1003,2567-11-02T00:00:00,ชลบุรี
--,1004,GI(E) 1-2454,บริษัท ไมโครเมทิคส์ จำกัด,1004,2567-11-02T00:00:00,ชลบุรี
--,1005,GI(E) 1-2455,ชลบุรีไฟเบอร์กลาส,1005,2567-12-02T00:00:00,ชลบุรี
--,1006,GI(E) 1-2456,บริษัท โอพีเอส ออยฟิลล์ เซอร์วิส (ไทยแลนด์) จำกัด,1006,2567-12-02T00:00:00,ชลบุรี
--,1007,GI(E) 1-2457,บริษัท เอ็ม.เอช.ซี (ไทยแลนด์) จำกัด,1007,2567-12-02T00:00:00,ชลบุรี
--,1008,GI(E) 1-2458,บริษัท ซุ่นอี้ เอ็นเตอร์ไพรส์ จำกัด,1008,2567-12-02T00:00:00,ชลบุรี
--,1009,GI(E) 1-2459,บริษัท หลุยส์ เอ็นจิเนียริ่ง จำกัด,1009,2567-12-02T00:00:00,ชลบุรี
--,1010,GI(E) 1-2460,บริษัท โซริทสึ (ไทยแลนด์) จำกัด,1010,2567-12-02T00:00:00,ชลบุรี
--,1011,GI(E) 1-2464,บริษัท จูเวลอาร์ค อินเตอร์เนชั่นแนล จำกัด,1011,2567-12-02T00:00:00,ชลบุรี
--,1012,GI(E) 1-2466,บริษัท ชลบุรี หินสวย จำกัด,1012,2567-12-02T00:00:00,ชลบุรี
--,1013,GI(E) 1-2467,บริษัท ไทยอีสเทิร์น ไบโอ พาวเวอร์ จำกัด,1013,2567-12-02T00:00:00,ชลบุรี
--,1014,GI(E) 1-2468,บริษัท โกลบอลกรีนเคมิคอล จำกัด (มหาชน),1014,2567-12-02T00:00:00,ชลบุรี
--,1015,GI(E) 1-2469,บริษัท ฉางซุ่น จำกัด,1015,2567-12-02T00:00:00,ชลบุรี
--,1016,GI(E) 1-2470,ห้างหุ้นส่วนจำกัด ชลบุรีอุตสาหกรรมเหล็กกล้า,1016,2567-12-02T00:00:00,ชลบุรี
--,1017,GI(E) 1-2471,บริษัท เอส.เค.เครน แอนด์ เซอร์วิส จำกัด,1017,2567-12-02T00:00:00,ชลบุรี
--,1018,GI(E) 1-2472,บริษัท บันเทิงรุ่งเรือง จำกัด,1018,2567-12-02T00:00:00,ชลบุรี
--,1019,GI(E) 1-2486,บริษัท ยองรีม เทค ไทย จำกัด,1019,2567-12-02T00:00:00,ชลบุรี
--,1020,GI(E) 1-2491,บริษัท เฉลิมชัยอุตสาหกรรม จำกัด,1020,2567-12-02T00:00:00,ชลบุรี
--,1021,GI(E) 1-2492,บริษัท เอ็ม.เอ็ม.สตีล จำกัด,1021,2567-12-02T00:00:00,ชลบุรี
--,1022,GI(E) 1-2493,บริษัท ซีเท็กซ์ อินดัสตรี คอร์ปอเรชั่น จำกัด,1022,2567-12-02T00:00:00,ชลบุรี
--,1023,GI(E) 1-2494,บริษัท สมบัติพลาสติก จำกัด,1023,2567-12-02T00:00:00,ชลบุรี
--,1024,GI(E) 1-2495,บริษัท เอ็ม.เอ็ม.สตีล จำกัด,1024,2567-12-02T00:00:00,ชลบุรี
--,1025,GI(E) 1-2496,บริษัท กรีน เอ็นเนอร์จี ไทย จำกัด,1025,2567-12-02T00:00:00,ชลบุรี
--,1026,GI(E) 1-2497,บริษัท รวมทิพย์ รีเทค จำกัด,1026,2567-12-02T00:00:00,ชลบุรี
--,1027,GI(E) 1-2498,บริษัท รวมทิพย์ รีเทค จำกัด,1027,2567-12-02T00:00:00,ชลบุรี
--,1028,GI(E) 1-2499,นายวินิจ ชาญรัตน์อัสวกุล,1028,2567-02-13T00:00:00,ชลบุรี
--,1029,GI(E) 1-2500,บ่อทองค้าไม้,1029,2567-02-13T00:00:00,ชลบุรี
--,1030,GI(E) 1-2501,บริษัท บี.เค.เค.คูลลิ่ง แอนด์ เอ็นจิเนียริ่ง จำกัด,1030,2567-02-13T00:00:00,ชลบุรี
--,1031,GI(E) 1-2502,บริษัท ซี.เอส.ซี.ฟูดส์ (ประเทศไทย) จำกัด,1031,2567-02-13T00:00:00,ชลบุรี
--,1032,GI(E) 1-2503,บริษัท สยามอุตสาหกรรมเทปกาว จำกัด,1032,2567-02-13T00:00:00,ชลบุรี
--,1033,GI(E) 1-2505,โรงโม่หินหนองน้ำเขียว,1033,2567-02-13T00:00:00,ชลบุรี
--,1034,GI(E) 1-2506,บริษัท ไห่หยาง จำกัด,1034,2567-02-13T00:00:00,ชลบุรี
--,1035,GI(E) 1-2507,บริษัท ชลบุรี ฟอร์คลิฟท์ เอเชีย จำกัด,1035,2567-02-13T00:00:00,ชลบุรี
--,1036,GI(E) 1-2510,บริษัท เม็ททอลลิก เอ็กซ์แพนชั่น โปรดักส์ จำกัด,1036,2567-02-13T00:00:00,ชลบุรี
--,1037,GI(E) 1-2514,พี.ซี.บี.รีไซเคิล,1037,2567-02-13T00:00:00,ชลบุรี
--,1038,GI(E) 1-2515,บริษัท โรงโม่หินย่งล้ง ชลบุรี จำกัด,1038,2567-02-13T00:00:00,ชลบุรี
--,1039,GI(E) 1-2516,บริษัท บี.พี.คอนกรีต จำกัด,1039,2567-02-13T00:00:00,ชลบุรี
--,1040,GI(E) 1-2517,บริษัท แอล.เจ.อาร์.อินดัสตรี จำกัด,1040,2567-02-13T00:00:00,ชลบุรี
--,1041,GI(E) 1-2518,บริษัท ศิระอรโลหะการ จำกัด,1041,2567-02-13T00:00:00,ชลบุรี
--,1042,GI(E) 1-2519,บริษัท พรปิยะคอนกรีตผสมเสร็จ จำกัด,1042,2567-02-13T00:00:00,ชลบุรี
--,1043,GI(E) 1-2520,บริษัท ยนตรกิจโอโต้พาร์ท จำกัด,1043,2567-02-13T00:00:00,ชลบุรี
--,1044,GI(E) 1-2521,บริษัท ซิ่งฮวด ออโต้ เซอร์วิส จำกัด,1044,2567-02-13T00:00:00,ชลบุรี
--,1045,GI(E) 1-2522,บริษัท อีสเทิร์น ยูไนเต็ด จำกัด,1045,2567-02-13T00:00:00,ชลบุรี
--,1046,GI(E) 1-2523,บริษัท เอส.เอ.คอนแทรคติ้ง จำกัด,1046,2567-02-13T00:00:00,ชลบุรี
--,1047,GI(E) 1-2524,"น้ำดื่ม ""ฟอร์มิก""",1047,2567-02-13T00:00:00,ชลบุรี
--,1048,GI(E) 1-2525,นางสาวนิรมล ทวีวัฒนานนท์,1048,2567-02-13T00:00:00,ชลบุรี
--,1049,GI(E) 1-2526,บริษัท เกรซ เท็กซ์ไทล์ จำกัด,1049,2567-02-13T00:00:00,ชลบุรี
--,1050,GI(E) 1-2527,บริษัท คริชม่า โกลฟ จำกัด,1050,2567-02-13T00:00:00,ชลบุรี
--,1051,GI(E) 1-2528,บริษัท พี.ซี.เค.เท็กซ์ไทล์ จำกัด,1051,2567-02-13T00:00:00,ชลบุรี
--,1052,GI(E) 1-2529,บริษัท อาร์ทรี จำกัด,1052,2567-02-13T00:00:00,ชลบุรี
--,1053,GI(E) 1-2530,บริษัท ทิพยบดินทร์ จำกัด,1053,2567-02-13T00:00:00,ชลบุรี
--,1054,GI(E) 1-2531,บริษัท ดับเบิลยู เอเวอร์กรีน อินดัสตรี้ส์ จำกัด,1054,2567-02-13T00:00:00,ชลบุรี
--,1055,GI(E) 1-2533,บริษัท ไทย แมค พรีแคซท์ จำกัด,1055,2567-02-13T00:00:00,ชลบุรี
--,1056,GI(E) 1-2534,บริษัท เอคเซลเลนท์ แมนูแฟคเจอร์ริ่ง (ประเทศไทย) จำกัด,1056,2567-02-13T00:00:00,ชลบุรี
--,1057,GI(E) 1-2535,บริษัท ดีเท็กซ์ สตีล จำกัด,1057,2567-02-13T00:00:00,ชลบุรี
--,1058,GI(E) 1-2536,บริษัท เวอร์เท็คซ์ เอ็นจิเนียริ่ง จำกัด,1058,2567-02-13T00:00:00,ชลบุรี
--,1059,GI(E) 1-2537,บริษัท เมฆอารี วิศวกรรม จำกัด,1059,2567-02-13T00:00:00,ชลบุรี
--,1060,GI(E) 1-2538,บริษัท เอไอบี เอ็นจิเนียริ่ง จำกัด,1060,2567-02-13T00:00:00,ชลบุรี
--,1061,GI(E) 1-2539,บริษัท ซิน หยวน เทค จำกัด,1061,2567-02-14T00:00:00,ชลบุรี
--,1062,GI(E) 1-2540,บริษัท นวภัทรกิจ จำกัด,1062,2567-02-14T00:00:00,ชลบุรี
--,1063,GI(E) 1-2541,บริษัท วรรณา แมนูแฟคทอรี่ไทย จำกัด,1063,2567-02-14T00:00:00,ชลบุรี
--,1064,GI(E) 1-2542,บริษัท แดชั่ง ไฮเทค จำกัด,1064,2567-02-14T00:00:00,ชลบุรี
--,1065,GI(E) 1-2543,บริษัท บางแสนมหานคร จำกัด,1065,2567-02-14T00:00:00,ชลบุรี
--,1066,GI(E) 1-2544,ห้างหุ้นส่วนจำกัด เอกมาลีถาดไข่,1066,2567-02-14T00:00:00,ชลบุรี
--,1067,GI(E) 1-2545,วัจนวรรณแพ๊คกิ้ง,1067,2567-02-14T00:00:00,ชลบุรี
--,1068,GI(E) 1-2546,บริษัท พาราวู้ด ดีไซน์ อินดัสทรีส์ จำกัด,1068,2567-02-14T00:00:00,ชลบุรี
--,1069,GI(E) 1-2547,บริษัท แสงศิริ กรุ๊ป จำกัด,1069,2567-02-14T00:00:00,ชลบุรี
--,1070,GI(E) 1-2548,บริษัท เค.ที.คอนสตรัคชั่น แอนด์ ซัพพลาย จำกัด,1070,2567-02-14T00:00:00,ชลบุรี
--,1071,GI(E) 1-2549,บริษัท วิชั่นกลาส อินดัสทรีส์ จำกัด,1071,2567-02-14T00:00:00,ชลบุรี
--,1072,GI(E) 1-2550,บริษัท รุ่ยหัว พัลพ์ แอนด์ เปเปอร์ จำกัด,1072,2567-02-14T00:00:00,ชลบุรี
--,1073,GI(E) 1-2551,บริษัท ไทยโมลด์เมคเกอร์ จำกัด,1073,2567-02-14T00:00:00,ชลบุรี
--,1074,GI(E) 1-2552,บริษัท เอส โวลต์ เอเนอร์จี้ เทคโนโลยี (ประเทศไทย) จำกัด,1074,2567-02-14T00:00:00,ชลบุรี
--,1075,GI(E) 1-2554,บริษัท เอ็กซ์ซิเทร่า (ประเทศไทย) จำกัด,1075,2567-02-14T00:00:00,ชลบุรี
--,1076,GI(E) 1-2555,บ่อทองรีเทรด,1076,2567-02-14T00:00:00,ชลบุรี
--,1077,GI(E) 1-2556,บริษัท ทรัพย์เจริญ สิ่งแวดล้อม จำกัด,1077,2567-02-14T00:00:00,ชลบุรี
--,1078,GI(E) 1-2557,บริษัท โพเดียมโฮลดิ้ง กรุ๊ป จำกัด,1078,2567-02-14T00:00:00,ชลบุรี
--,1079,GI(E) 1-2558,บริษัท โบตั๋น รีไซเคิล จำกัด,1079,2567-02-14T00:00:00,ชลบุรี
--,1080,GI(E) 1-2559,บริษัท ไทยลาเทกซ์บอลลูน จำกัด,1080,2567-02-14T00:00:00,ชลบุรี
--,1081,GI(E) 1-2560,นางสาวรัตนา สง่างาม,1081,2567-02-14T00:00:00,ชลบุรี
--,1082,GI(E) 1-2561,บริษัท กิจการยางชลบุรี จำกัด,1082,2567-02-14T00:00:00,ชลบุรี
--,1083,GI(E) 1-2562,บริษัท ท๊อปเฟล็กซ์ รับเบอร์ อินดัสทรี่ จำกัด,1083,2567-02-14T00:00:00,ชลบุรี
--,1084,GI(E) 1-2563,บริษัท หนองมน จำกัด,1084,2567-02-14T00:00:00,ชลบุรี
--,1085,GI(E) 1-2564,บริษัท อู่ปี๊เจริญ จำกัด,1085,2567-02-14T00:00:00,ชลบุรี
--,1086,GI(E) 1-2565,บริษัท เอสอาร์ ฟริคชั่น เทค จำกัด,1086,2567-02-14T00:00:00,ชลบุรี
--,1087,GI(E) 1-2570,บริษัท สมถวิล วิลเลจ จำกัด,1087,2567-02-14T00:00:00,ชลบุรี
--,1088,GI(E) 1-2574,บริษัท โพลิเอเซีย จำกัด,1088,2567-02-14T00:00:00,ชลบุรี
--,1089,GI(E) 1-2576,บริษัท เอส-คอน คอนกรีต จำกัด,1089,2567-02-14T00:00:00,ชลบุรี
--,1090,GI(E) 1-2577,บริษัท วงศ์ชัย จำกัด,1090,2567-02-14T00:00:00,ชลบุรี
--,1091,GI(E) 1-2578,บริษัท กลอรี่ วินเนอร์ (ประเทศไทย) จำกัด,1091,2567-02-15T00:00:00,ชลบุรี
--,1092,GI(E) 1-2582,ห้างหุ้นส่วนจำกัด สหกล ชลบุรี,1092,2567-02-15T00:00:00,ชลบุรี
--,1093,GI(E) 1-2584,นายประพันธ์ พรมภักษร,1093,2567-02-15T00:00:00,ชลบุรี
--,1094,GI(E) 1-2585,พี.พี.รีไซเคิล,1094,2567-02-15T00:00:00,ชลบุรี
--,1095,GI(E) 1-2586,บริษัท วรรณา พรีซิชั่น โมลด์ จำกัด,1095,2567-02-15T00:00:00,ชลบุรี
--,1096,GI(E) 1-2587,บริษัท วศิกรณ์ 2010 รีไซเคิล จำกัด,1096,2567-02-15T00:00:00,ชลบุรี
--,1097,GI(E) 1-2588,บริษัท ยู่สูง จำกัด,1097,2567-02-15T00:00:00,ชลบุรี
--,1098,GI(E) 1-2589,บริษัท ชายสี่ คอร์ปอเรชั่น จำกัด,1098,2567-02-15T00:00:00,ชลบุรี
--,1099,GI(E) 1-2590,บริษัท เวรี่ไลท์ อินดัสเตรียล จำกัด,1099,2567-02-15T00:00:00,ชลบุรี
--,1100,GI(E) 1-2591,เอ แอนด์ ซี ไทย จำกัด,1100,2567-02-15T00:00:00,ชลบุรี
--,1101,GI(E) 1-2592,บริษัท ศรีราชา โมด้า จำกัด,1101,2567-02-15T00:00:00,ชลบุรี
