เดือน,จำนวน,_id,ปี พ.ศ.,ประเภทรถ,ยี่ห้อ,รุ่น
มิถุนายน,8,1,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AION,AION ES
มิถุนายน,587,2,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AION,AION Y PLUS
มิถุนายน,1,3,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,ASTON MARTIN,V8 VANTAGE COUPE
มิถุนายน,1,4,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,A3 SB 35 TFSI S line
มิถุนายน,2,5,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,A4 40 TFSI S line IB
มิถุนายน,2,6,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,A4 AV 45 TFSI q S line IB
มิถุนายน,8,7,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,A5 CP 40 TFSI S line
มิถุนายน,1,8,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,A5 CP 45 TFSI q S line BE
มิถุนายน,8,9,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,A5 SB 40 TFSI S line
มิถุนายน,1,10,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,A5 SB 40 TFSI S line eo
มิถุนายน,2,11,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,A5 SB 45 TFSI q S line BE
มิถุนายน,1,12,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,A6 40 TFSI S line
มิถุนายน,1,13,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,A7 SB 55 TFSIe q Sline BE
มิถุนายน,1,14,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,A8 L 55 TFSI q Premium
มิถุนายน,2,15,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,e-tron 55 q
มิถุนายน,2,16,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,Q3 35 TFSI S line
มิถุนายน,1,17,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,Q3 40 TFSI q S line BE
มิถุนายน,2,18,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,Q3 SB 40 TFSI q S line BE
มิถุนายน,1,19,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,Q5 55 TFSI e q S line
มิถุนายน,2,20,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,Q5 55 TFSI e q S line BE
มิถุนายน,1,21,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,Q5 SB 55 TFSIe q S lineBE
มิถุนายน,8,22,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,Q8 60 TFSI e q S line BE
มิถุนายน,1,23,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,Q8 etron 55 q BE
มิถุนายน,2,24,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,Q8 SB etron 55 q Sline BE
มิถุนายน,2,25,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,RS 3 Sportback quattro
มิถุนายน,1,26,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,RS 4 Avant q competition
มิถุนายน,1,27,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,RS 5 Coupe quattro
มิถุนายน,1,28,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,S3 Sportback quattro
มิถุนายน,1,29,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,TT Coupe 45 TFSI q S line
มิถุนายน,6,30,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,TT Coupe Final Icon Black
มิถุนายน,1,31,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,TT RD Final Icon Black
มิถุนายน,1,32,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,TT RS Coupe q
มิถุนายน,3,33,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,AUDI,TT RS Heritage Edition
มิถุนายน,4,34,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BENTLEY,BENTAYGA HYBRID
มิถุนายน,1,35,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BENTLEY,BENTAYGA S HYBRID
มิถุนายน,1,36,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BENTLEY,CONTINENTAL GT V8
มิถุนายน,1,37,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BENTLEY,FLYING SPUR AZURE HYBRID
มิถุนายน,85,38,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,220i Gran Coupe M Sport
มิถุนายน,135,39,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,320d M Sport
มิถุนายน,2,40,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,320Li
มิถุนายน,24,41,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,320Li Limousine LWB RHD
มิถุนายน,80,42,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,330e M Sport
มิถุนายน,7,43,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,330Li
มิถุนายน,1,44,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,330Li Limousine RHD
มิถุนายน,2,45,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,420i Coupe RHD
มิถุนายน,1,46,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,420I CABRIO RHD
มิถุนายน,4,47,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,430i Cabrio RHD
มิถุนายน,23,48,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,430i Coupe RHD
มิถุนายน,62,49,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,520d M Sport
มิถุนายน,19,50,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,520d M Sport Pro
มิถุนายน,2,51,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,530e Elite
มิถุนายน,23,52,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,530e Luxury
มิถุนายน,57,53,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,530e M Sport
มิถุนายน,31,54,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,530e M Sport Pro
มิถุนายน,24,55,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,630i Gran Turismo RHD
มิถุนายน,1,56,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,730Ld M Sport
มิถุนายน,6,57,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,740d M Sport
มิถุนายน,2,58,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,745Le xDrive M Sport
มิถุนายน,7,59,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,750e xDrive M Sport
มิถุนายน,12,60,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,i4 eDrive35 Gran Coupe RH
มิถุนายน,2,61,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,i4 M50 Gran Coupe RHD
มิถุนายน,6,62,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,i5 eDrive40 RHD
มิถุนายน,7,63,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,i5 M60 xDrive RHD
มิถุนายน,3,64,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,i7 xDrive60 Limousine RHD
มิถุนายน,21,65,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,iX xDrive40 RHD
มิถุนายน,4,66,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,iX xDrive50 RHD
มิถุนายน,6,67,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,iX2 xDrive30 RHD
มิถุนายน,80,68,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,iX3 M Sport RHD
มิถุนายน,6,69,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,M2 Coupe RHD MX
มิถุนายน,3,70,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,M240i xDrive Coupe RHD MX
มิถุนายน,13,71,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,M340i xDrive
มิถุนายน,1,72,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,M440i xDrive Coupe RHD
มิถุนายน,6,73,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,M760e xDrive
มิถุนายน,3,74,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,X1 sDrive18i
มิถุนายน,2,75,2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,BMW,X1 sDrive20d M Sport
